世界盃 (world),#genre#
SCM,https://live.catvod.com/?id=L2xyL2RMUU9uUG03amE2ZXZabkd2VWF1NlJlZWpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ZWExOWI2MGQmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
Thrill,https://live.catvod.com/?id=L2xyL2RMUU9uUG03amFTR3BSZThWaWZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD02ZGE1ODc5MSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
Hits Movie,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJ5ZzY1bk1WTnpnejNmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9YTgzODQ4ODkmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
tvN Movie,https://live.catvod.com/?id=L2xyL2RMUU9uUG03amFTV1ZSYXU2UmVlak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0zMTFlYWQ1ZiZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
One,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJmNHozZk9WQ3NJVkNlbDZpSU1kTjBofGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTU2MTFjNmM4JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
天映頻道Celestial Movies,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuZVZDcWw2Q2V5VkNlNHpDRHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9MDIxMTcxMzImY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
Rock Actions,https://live.catvod.com/?id=L2xyL2RMUU9uUG03amFKdVFXTXlRTlNnVldodXBDMnl4VTJncE5fNFZQbmFBbXxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0yZTNkZjNmYSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
Rock Entertainment,https://live.catvod.com/?id=L2xyL2RMUU9uUG03amFKdVFXTWVWY1NlcGNTeXZVaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9MjUxMTc4NTkmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
中国 (),#genre#
CCTV-1 綜合,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTYyZmY3YTczJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-2 財經,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTdqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTIyZGMwM2NjJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-3 綜藝,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UWxqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTNhNTAxZGI3JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-4 中文國際,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuTDY1UUJqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPWJhMzZlMWNmJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-4 中文國際 (備:1),https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UUJqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTZmYWIxZDBmJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-6 電影,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UVdqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTYzYTllYTQ2JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-7 軍事農業,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UU5qTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTBhZGEyYzg1JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-8 電視劇,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UWh2Q191cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTU0MGYyNWIxJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-9 紀錄,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UUl2Q191cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTE4MzU4YjE2JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-10 科教,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJkQ3k5ak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD03M2NiNWQ4NSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-11 戲曲,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJkM2ZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0wODI3MGY5MiZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-12 社會與法,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJkcmZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0yMDBjYjIyNyZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-14 少兒,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJuaWZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0xZGRhOTk4ZSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-15 音樂,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJuM2ZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD03NTdmNGIxMSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
湖南卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald5YVZSczRaTlNOVnJmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ODI2ZWEzOWEmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
浙江卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5nR3pVZ2dRVUljWk5TTlZyZk9WQ3NJVkNlbDZpSU1kTjBofGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTQ5YjYyOWUyJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
江苏卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldnZ1FVSWNwTnFiNjU2NGpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ZDMzNDNiNzYmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-13 新聞與頻道,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJkN2ZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0yODZiNjVkOCZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
深圳卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5uR3pVSW92Q3E0ak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD02NThjNzdjYSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
福建东南卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald6YXZSZXlWcmZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD1iYmNlYzEzNyZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
广东南方卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldJeVZSenlWUjZiNjU2NGpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9YTdiYzI2NDcmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
广东卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alc2YVFVSWN6Q2Y0ek42ZXZabkd2cWZCNldodXBDMnl4VTJncE5fNFZQbmFBbXxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD03ZWVhZjRiNiZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
北京卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldKZXZVZ2dWUnB1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTI3ZWNjYjU2JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
珠江台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5nRzZVZ2dRVUljak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD1hY2NlYzhjMSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
广西卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alc2YVFVSWN4Qzl1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPWJiN2M4MWEzJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CGTN,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuNXFUaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ZmRiZTNjODgmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
湖北卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald5YVFScWdqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPWZjMWM1Y2I4JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
四川卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5uZ1FXeWFRVUliNjU2NGpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9N2MxODc3OGUmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-5 體育,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UWFqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPWEyYzk3OWUxJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-5+ 體育,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UWFwQzJhcDdmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9YzUxMjY2ZjMmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
东方卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldTdVZSNlJRVUljNldxZ3BXeWdaTlNOVnJmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9MTJkOWZkZjAmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
凤凰卫视,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak50R1ZXcTR2WnlCNmVmR3ppZk9WQ3NJVkNlbDZpSU1kTjBofGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTU4OTEzNWQxJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
鳳凰資訊,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak50R1ZXcTR2WnlnVlJ6dVpXeTlqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTgzMDdhZWQxJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
新闻频道 (),#genre#
ABC News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldzclFXSWU2Tm5ielcydWpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NDEyMjFkNjcmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
iNews 互動新聞台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldlNHpaNmxaTlNOVnJmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NzhmNWFmMjAmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
CBS HD,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alducnBXeTlaVzY4VjdmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9OWEyNGZiMjYmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
CBSN HD,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alducnBXSWJ6VzJ1ak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD01YTAyNjJjNSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CCTV-13 新聞與頻道,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduTDY1UTJkN2ZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD0yODZiNjVkOCZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
CGTN,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuNXFUaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ZmRiZTNjODgmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
DW (Deutsch),https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldTTlpOU05WcmZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD1hZTlmZTJiMiZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
Fox News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald6dXhDSWU2Tm5iNjU2NGpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9OThhNzE1NDkmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
NHK World,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldJR3ZONnVwUjI5WldneXBDczRqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPWI4ODViM2E4JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
TVBS News 新聞台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5TV1FjbmJWcmZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD02OWI3ZjVkNyZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
Al-Jazeera,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldzOHZSc296VXE3UXFmQjZXaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NTA1YjUwODkmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
Bloomberg News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldKOFZXZk1RUnE3emFmQjZXaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9ZmY0YzgzYWImY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
東森新聞 ETTV News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldxQjY1ejR6WjZsak50OFFaZTh2Wm5CalJCbDZQRnxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD1iMDI0NzgzOCZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
東森財經新聞 ETTV Business,https://live.catvod.com/?id=L2xyL2RMUU9uUG03aldxQjY1ekxRVWVLdlVJY1pOU05WcmZPVkNzSVZDZWw2aUlNZE4waHxjZD0yMzZjZDZlOSZjbj0wN2JjZmNjZCZjcD01M2ZiNDlhNSZjdT00YjZhNTk2ZiZycD1uTFE0ZFBGTmpMcFdqTFRPZF8&tk=6759a8f65e7035b71b11e5478c66f764
中天新聞 CTI News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduQnZVSWU2TmR1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTM0ZjI1ZmEzJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
非凡新聞台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald6ZXZVenlWUkllNk5uYjY1NjRqTnQ4UVplOHZabkJqUkJsNlBGfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTQwMDIxZGY0JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
台視新聞台 TTV News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5TQjZSSWU2Tm5iNjU2NGpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9MTdhN2JlODUmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
民視新聞台 FTV News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald6QjZSSWU2YWZCUVVlTlFVaHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9MTdmMDQ4NzYmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
Al_Jazeera,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJzOHZSc296VXE3UTNmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9OGU4NjQ4ZmYmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
寰宇新聞台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ald5YVFVSUk2WnlnVmM2ZVZlZkI2V2h1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTE3ZjMwNzg0JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
中視新聞台,https://live.catvod.com/?id=L2xyL2RMUU9uUG03ak5nR1ZXSWNwV3lnVlJxTnBhZkI2V2h1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPThhODVmMDc3JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CNN,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuNFZyZk9WQ3NJVkNlbDZpSU1kTjBofGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTM5MGU2ZjIzJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CNN backup,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduNFZlZkI2V2h1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTMxYmFiYWUxJmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
BBC World News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJKclFXSWU2TmR1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTU4ZjFmODY2JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
BBC World News,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJKclFXSWU2TmR1cEMyeXhVMmdwTl80VlBuYUFtfGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTU4ZjFmODY2JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
CNBC,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJuNFFSZHVwQzJ5eFUyZ3BOXzRWUG5hQW18Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NGExY2I3MGQmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
Bloomberg TV,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJKOFZXZk1RUnE3ejdmT1ZDc0lWQ2VsNmlJTWROMGh8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NTc3MGQ1MWQmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
CNA,https://live.catvod.com/?id=L2xyL2RMUU9uUG03alduNFEzZk9WQ3NJVkNlbDZpSU1kTjBofGNkPTIzNmNkNmU5JmNuPTA3YmNmY2NkJmNwPTk2YTMzNGE5JmN1PTRiNmE1OTZmJnJwPW5MUTRkUEZOakxwV2pMVE9kXw&tk=6759a8f65e7035b71b11e5478c66f764
DW,https://live.catvod.com/?id=L2xyL2RMUU9uUG03akJTTmpOdDhRWmU4dlpuQmpSQmw2UEZ8Y2Q9MjM2Y2Q2ZTkmY249MDdiY2ZjY2QmY3A9NDIwZGZiZTUmY3U9NGI2YTU5NmYmcnA9bkxRNGRQRk5qTHBXakxUT2Rf&tk=6759a8f65e7035b71b11e5478c66f764
